product_id,category_id,product_name,description,price,cost_price,weight_g,length_cm,height_cm,width_cm,stock_quantity,is_active,created_at
PROD000718,CAT0020,Mini Fiction Books Guy,Hospital season style suffer land ask happy budget prove yeah kid strong himself break firm.,39.66,23.23,22004,83,48,63,298,True,2021-06-14T08:03:29
PROD000719,CAT0024,Ultra Skincare Decide,Anyone some central save let seem they born million off not next rather exactly show.,21.41,13.86,10817,86,47,78,178,True,2021-01-27T18:26:22
PROD000720,CAT0008,Premium Bedding Seem,Already candidate political start property thought different product today my note.,30.93,20.19,5920,23,6,61,381,True,2020-08-17T20:15:02
PROD000721,CAT0009,Classic Garden Tools Father,Hear figure surface upon meeting fire use face suggest federal.,47.91,23.46,6195,86,40,62,460,True,2020-02-14T16:53:58
PROD000722,CAT0022,Classic Children's Books Sort,Pick type condition manager unit prove item firm seek important night away.,5.0,3.13,9855,38,23,17,404,True,2021-10-02T08:43:35
PROD000723,CAT0028,Mini Action Figures Guess,Sense stay public staff world you customer thought major could.,6.57,3.61,5288,71,27,71,53,True,2021-11-07T04:15:03
PROD000724,CAT0002,Classic Laptops Consumer,Probably style minute over federal expert number art whole agency father someone do.,80.8,37.41,11247,60,56,73,58,True,2022-02-02T13:19:11
PROD000725,CAT0032,Premium Motor Oil Poor,Board west behavior live property into unit relate represent still clear war bad cold smile finish.,40.65,26.43,9064,48,38,6,454,True,2021-06-02T14:45:08
PROD000726,CAT0007,Classic Kitchen Appliances Republican,Language along offer heavy writer interview send charge yard pick size the good child fact.,26.56,14.17,1589,52,22,23,286,True,2023-08-07T02:04:06
PROD000727,CAT0014,Mini Watches Main,Son stuff weight rich truth interest type employee true thing upon inside many.,33.86,15.79,12294,16,42,45,381,True,2020-03-05T05:04:56
PROD000728,CAT0030,Premium Baby Toys Win,Key answer another stay not trip wear hear respond half.,50.25,34.59,25242,90,22,29,64,True,2020-03-03T01:27:28
PROD000729,CAT0008,Pro Bedding Standard,Do medical more risk work simple laugh effort day behavior bill positive.,17.33,7.57,25847,79,7,6,127,False,2021-01-25T09:09:34
PROD000730,CAT0031,Smart Car Accessories Away,Go usually politics pay read responsibility line star ball nice soon trouble measure because near.,13.01,6.4,28431,45,24,20,124,True,2020-05-11T07:19:23
PROD000731,CAT0004,Essential Cameras Story,More total catch own letter environment me leg offer.,41.89,25.43,27127,73,53,17,438,True,2021-01-17T04:48:29
PROD000732,CAT0003,Premium Headphones Me,General I stock computer blood well stock election.,10.24,4.97,28863,22,21,32,365,True,2023-05-29T04:31:50
PROD000733,CAT0005,Smart Tablets Message,Small sense and pretty time middle sound although.,54.05,36.31,26103,72,33,31,194,True,2021-03-10T12:47:04
PROD000734,CAT0029,Smart Board Games Around,Top TV thousand value yes then unit few suggest open.,5.0,2.12,11475,70,48,56,290,True,2023-01-02T10:43:37
PROD000735,CAT0016,Premium Fitness Equipment Arm,So least fall describe someone media land power case.,113.86,72.82,23128,5,42,47,278,True,2023-08-29T14:10:18
PROD000736,CAT0006,Essential Furniture Economic,Rich today line yourself will hour adult have.,58.39,29.78,14807,90,17,16,333,True,2023-04-13T17:52:03
PROD000737,CAT0025,Ultra Makeup Investment,Your can hold class doctor care world yeah discussion.,45.03,21.25,18665,28,24,49,404,True,2020-11-10T14:38:29
PROD000738,CAT0025,Ultra Makeup Chance,Edge meeting material director chair option hour capital.,107.69,52.45,22294,83,4,22,429,True,2022-01-15T14:31:06
PROD000739,CAT0031,Ultra Car Accessories Morning,Ball adult build hospital minute form half attorney.,244.34,133.37,973,25,36,58,392,True,2023-06-27T09:19:10
PROD000740,CAT0001,Pro Smartphones Sister,Unit cost into marriage though example modern model record top father rate.,111.86,56.26,9716,27,35,15,193,True,2022-03-07T16:24:54
PROD000741,CAT0005,Smart Tablets Wall,Part marriage both describe nothing small chance seven network.,5.0,3.23,13557,14,4,18,319,False,2023-12-05T20:19:50
PROD000742,CAT0021,Pro Non-Fiction Coach,Peace region successful floor begin data morning anyone two experience.,7.13,4.21,11019,73,57,43,209,True,2020-05-13T03:24:11
PROD000743,CAT0024,Premium Skincare Father,Something friend father follow court far both.,15.65,10.78,6240,90,37,74,0,True,2021-10-26T20:29:26
PROD000744,CAT0001,Ultra Smartphones Defense,Worry people speech alone sure right federal pass bring purpose actually like better.,34.17,16.37,13802,31,29,22,478,True,2020-11-14T07:07:15
PROD000745,CAT0017,Smart Outdoor Gear Television,Learn north many green data him action every simply finish would game parent cause technology.,61.63,36.37,8916,63,9,72,386,True,2022-09-11T20:22:39
PROD000746,CAT0014,Classic Watches Drug,Democrat debate total support read them cut chair fine notice live wear clear city.,13.86,9.4,13542,78,53,10,214,True,2022-03-19T04:31:44
PROD000747,CAT0001,Pro Smartphones Whatever,Fire authority power PM drug our under another often since yard responsibility memory dog find various.,41.43,23.65,16619,73,50,40,480,True,2023-11-12T14:23:59
PROD000748,CAT0018,Mini Cycling Center,Machine admit type great medical six participant against itself employee baby wrong management never hot matter.,13.38,8.85,11538,19,56,35,425,True,2022-10-18T02:00:54
PROD000749,CAT0030,Ultra Baby Toys Take,Investment development make part enjoy attorney former trouble picture.,15.9,7.01,4089,63,19,30,10,True,2023-08-12T20:44:37
PROD000750,CAT0008,Mini Bedding Race,Born traditional family feel machine expect agent also science ready.,6.12,3.9,12624,39,51,9,103,True,2021-10-09T01:19:59
PROD000751,CAT0005,Pro Tablets Still,Four event actually seven drug form plant you.,10.94,6.04,18019,65,30,50,492,True,2021-12-28T03:01:15
PROD000752,CAT0014,Mini Watches Main,Through away prevent always write out magazine.,6.54,3.41,15611,62,2,37,48,True,2020-01-27T04:29:32
PROD000753,CAT0001,Premium Smartphones Book,Pick each chance though leave yet energy newspaper newspaper find officer guy defense situation rest guy.,10.27,6.03,11489,29,34,58,496,True,2021-01-31T19:13:00
PROD000754,CAT0026,Essential Hair Care Town,Follow would ask federal seat ready operation candidate movement history smile.,117.26,51.59,25855,26,4,38,34,True,2021-06-13T08:52:38
PROD000755,CAT0015,Classic Bags Main,American lawyer summer sure need indeed size.,10.6,7.08,1191,97,43,50,230,True,2020-01-23T18:01:40
PROD000756,CAT0018,Premium Cycling Specific,Reach report unit room majority benefit purpose my least cost similar cover rather game under.,779.66,489.15,694,12,47,68,353,True,2022-04-25T10:05:46
PROD000757,CAT0007,Pro Kitchen Appliances Themselves,Stock imagine practice here teacher edge sea cultural according run per use clearly imagine.,59.86,34.09,8921,52,51,35,430,True,2020-08-21T21:32:02
PROD000758,CAT0004,Smart Cameras Interest,Again prepare maintain pattern may indicate be phone require.,41.34,24.24,20239,44,8,23,73,True,2023-12-17T14:51:08
PROD000759,CAT0002,Smart Laptops Several,Consider me project type others cut seem.,11.82,6.81,18335,65,11,54,130,True,2023-06-18T02:42:45
PROD000760,CAT0014,Essential Watches Right,Computer find others pressure child there next.,76.74,34.92,2610,68,55,43,406,True,2022-06-18T19:04:52
PROD000761,CAT0001,Smart Smartphones During,Get pick claim sea firm situation be situation.,16.6,7.96,21207,91,15,27,214,True,2020-06-09T08:53:41
PROD000762,CAT0003,Ultra Headphones Maintain,Ok population continue life culture doctor indeed blood development.,38.34,17.55,17280,60,8,53,110,True,2020-02-07T06:43:33
PROD000763,CAT0010,Ultra Lighting Gas,Chance force international American play much blood continue top true.,714.87,403.08,22806,88,12,12,478,False,2020-04-19T04:49:06
PROD000764,CAT0003,Mini Headphones Media,Modern voice usually price various baby center beautiful enough current.,29.51,17.07,26016,35,27,58,369,True,2023-01-24T16:41:54
PROD000765,CAT0013,Classic Shoes Stage,Go camera station art all sort evening condition tell rise region alone truth.,131.52,68.76,19166,8,2,48,238,True,2022-08-30T10:06:46
PROD000766,CAT0002,Ultra Laptops Base,Part rich bring mean member he but will.,14.24,5.95,8025,22,23,77,494,True,2023-12-04T12:05:43
PROD000767,CAT0014,Premium Watches At,Age record blue step rise gas stuff box coach mean since usually.,31.75,18.56,6259,9,43,62,87,True,2020-12-05T03:20:30
PROD000768,CAT0014,Ultra Watches As,Consider level among not open east across pattern behind painting drive treat will outside all.,277.26,155.86,18608,10,49,70,241,True,2023-04-26T05:08:27
PROD000769,CAT0032,Premium Motor Oil Hope,Field eight region maybe yourself skin fish important.,15.61,6.91,867,37,22,40,380,True,2020-12-13T13:58:45
PROD000770,CAT0032,Pro Motor Oil And,Glass dinner wide much dream us assume city friend direction indicate continue type list wonder.,291.47,126.29,17979,13,32,5,232,True,2022-01-30T19:27:26
PROD000771,CAT0027,Pro Fragrances Six,Government share radio walk produce film front source.,77.42,32.22,27085,33,50,43,150,True,2021-02-13T07:35:29
PROD000772,CAT0012,Premium Women's Clothing Son,Sure throw nearly green instead try help subject such world very prove month form need.,16.86,8.57,21281,55,2,23,175,True,2022-04-18T11:34:11
PROD000773,CAT0006,Smart Furniture Black,He late be word kind later line young item capital treat author surface report billion.,70.73,31.3,29995,90,48,7,298,True,2023-10-17T21:57:25
PROD000774,CAT0031,Ultra Car Accessories Along,Common seven economic list TV safe doctor hospital century may focus.,106.39,70.75,20268,7,15,28,215,True,2023-01-02T02:42:10
PROD000775,CAT0021,Pro Non-Fiction Themselves,Movie act level television system himself bring this painting artist minute early research force.,69.84,29.91,15461,57,7,64,308,True,2020-03-15T21:30:23
PROD000776,CAT0009,Essential Garden Tools Ask,Father modern else unit down opportunity exactly seat collection human increase describe throw.,5.03,2.42,27154,93,24,79,276,True,2023-04-02T15:44:21
PROD000777,CAT0003,Premium Headphones Big,Who mission research direction they do evidence red past fight bag trouble top off such pay.,13.84,6.08,18890,90,9,45,489,False,2020-10-09T11:23:49
PROD000778,CAT0011,Classic Men's Clothing Maintain,Likely question become hard pay white positive bring special age ball bit drug why.,24.61,15.79,28913,56,50,41,375,True,2023-07-09T02:01:54
PROD000779,CAT0017,Ultra Outdoor Gear Which,Manage know song must probably size program modern suggest close take around arm single weight cell.,30.29,16.47,25974,70,45,58,64,True,2023-03-24T15:48:56
PROD000780,CAT0004,Classic Cameras Front,Federal staff appear political task want plant ago young evening relate project about this tend.,69.74,46.89,17270,39,21,63,132,True,2021-12-17T19:49:31
PROD000781,CAT0029,Classic Board Games Keep,Note view together sport scientist safe technology minute seek lawyer least next agent probably enjoy.,40.99,26.49,2952,77,9,78,16,True,2021-02-09T20:26:29
PROD000782,CAT0006,Premium Furniture Building,Agree yourself state improve quickly way many your course marriage plan seven allow suffer forget difference.,6.67,3.54,1699,56,38,72,477,True,2021-09-18T08:23:10
PROD000783,CAT0026,Smart Hair Care Though,Set break opportunity form summer money into large election head.,52.26,30.44,20540,21,55,30,402,True,2021-12-17T00:26:05
PROD000784,CAT0018,Classic Cycling Standard,Animal daughter eat last trip sign family establish major talk tree group.,68.9,38.73,14371,39,30,10,258,True,2021-11-26T22:45:29
PROD000785,CAT0027,Ultra Fragrances Discover,Between whom remain all machine never develop member job certain area central certain woman.,64.83,32.13,6193,23,47,6,86,True,2021-06-01T07:07:05
PROD000786,CAT0013,Ultra Shoes Way,Travel southern identify task answer process quickly international.,121.14,75.48,22539,100,11,6,183,True,2020-01-05T15:06:32
PROD000787,CAT0014,Premium Watches Marriage,Half specific fine leg role measure those size large happen southern job other each garden.,90.08,56.61,2047,7,3,75,265,True,2022-06-25T06:02:35
PROD000788,CAT0026,Classic Hair Care Story,Large response remain end recent surface probably budget get body theory you newspaper southern mention.,57.46,30.8,3694,83,2,5,264,True,2020-10-06T13:29:29
PROD000789,CAT0008,Ultra Bedding Bar,Form learn trade arrive read realize important rest low important.,30.44,14.48,26209,5,3,79,488,True,2020-10-13T21:45:47
PROD000790,CAT0025,Smart Makeup Movement,Beat site though star sound street within inside practice late car green read throughout.,5.0,2.85,20620,24,54,35,71,True,2021-09-18T04:01:30
PROD000791,CAT0030,Classic Baby Toys Guy,Enter cultural bring prove what city student industry wear six what especially product fill ever.,55.45,34.53,22111,73,51,78,372,True,2020-05-18T23:16:03
PROD000792,CAT0025,Mini Makeup Cover,Miss reach surface order whether argue lead board finish join road east majority a crime.,42.49,17.11,24070,48,21,74,431,False,2023-08-14T05:29:25
PROD000793,CAT0031,Ultra Car Accessories Sit,Attention interest mind claim act which data safe hotel thousand do about business who.,45.87,32.11,8076,10,5,7,471,True,2024-05-19T04:54:39
PROD000794,CAT0018,Pro Cycling Task,One modern learn carry energy turn imagine well single despite staff manager poor high benefit big.,7.16,4.33,14289,20,58,17,370,True,2023-10-16T15:30:16
PROD000795,CAT0006,Classic Furniture Sell,Mouth into end culture truth trial senior blood war sign friend Congress lay reality I employee.,9.05,6.14,28963,15,22,16,339,True,2023-02-21T14:58:15
PROD000796,CAT0017,Pro Outdoor Gear Land,Ground individual my allow contain research view base artist stay environment walk cover.,117.19,58.47,24928,78,53,44,76,False,2021-08-10T13:15:19
PROD000797,CAT0017,Smart Outdoor Gear Firm,Increase wish city bad class part rock knowledge policy feeling focus listen.,31.58,20.26,444,13,25,31,165,True,2022-05-12T21:21:16
PROD000798,CAT0027,Ultra Fragrances Trial,Building easy type assume within bar old her true.,75.02,39.26,10589,53,38,37,145,True,2022-04-29T05:34:34
PROD000799,CAT0026,Pro Hair Care Suffer,That though collection son civil later magazine computer similar manager well show poor democratic hand spend.,34.26,18.14,23515,11,8,12,281,True,2020-02-19T19:25:51
PROD000800,CAT0009,Classic Garden Tools Seek,Country include seem opportunity standard explain cell night interview loss.,34.32,21.0,29877,16,46,69,77,False,2021-11-22T06:13:17
PROD000801,CAT0029,Mini Board Games Fine,Could whatever forward boy up traditional weight half not voice music little yard reach.,102.1,59.11,9519,5,11,55,72,True,2022-12-13T00:08:36
PROD000802,CAT0005,Smart Tablets And,Attorney room tonight behavior matter magazine history one win street even.,17.83,9.79,10691,22,31,34,404,True,2021-08-21T13:16:41
PROD000803,CAT0027,Pro Fragrances Crime,Could her vote community manage total financial once price he focus wide report yard light.,37.16,18.34,11336,63,3,6,150,True,2020-10-21T05:26:10
PROD000804,CAT0009,Essential Garden Tools Business,Anyone kid woman because new Mr herself night establish.,19.02,10.76,3562,75,9,58,480,True,2021-07-02T22:54:56
PROD000805,CAT0021,Premium Non-Fiction Else,Play listen just really whose cup vote nothing movie officer necessary red future off guy morning.,19.66,9.9,9449,90,57,55,58,True,2020-07-07T23:58:55
PROD000806,CAT0030,Pro Baby Toys Yeah,On positive resource mention every step radio though.,22.85,13.26,1864,38,29,57,12,True,2021-02-01T00:28:35
PROD000807,CAT0016,Ultra Fitness Equipment Business,Test miss subject rise husband animal adult blood.,43.23,24.07,2889,8,7,27,102,False,2021-01-30T01:09:36
PROD000808,CAT0028,Premium Action Figures Knowledge,Democrat soldier make memory ahead real early support us keep audience head night carry ask easy.,18.64,7.84,4149,8,43,38,484,True,2023-03-08T18:56:32
PROD000809,CAT0001,Ultra Smartphones Any,Example experience medical force write after born girl color finally recognize account.,149.44,82.09,14311,46,16,38,159,True,2020-05-22T22:16:09
PROD000810,CAT0020,Pro Fiction Books Look,Gun fall professor for nature eye character line magazine away some guess.,11.32,6.75,14461,58,16,43,196,True,2020-03-19T03:33:34
PROD000811,CAT0007,Essential Kitchen Appliances Daughter,Manager unit product draw only order training statement maybe buy too pretty when everyone present.,26.46,15.52,7802,5,25,68,368,True,2021-09-28T18:45:45
PROD000812,CAT0020,Pro Fiction Books Answer,Situation edge send hit Mr risk education cold.,19.54,10.7,8552,35,24,76,492,True,2024-03-06T00:13:03
PROD000813,CAT0027,Pro Fragrances Door,His whatever piece defense help whom or event certainly standard common catch total expert.,187.99,105.35,10465,17,49,21,422,True,2021-07-23T09:48:59
PROD000814,CAT0026,Premium Hair Care Measure,May easy each fight door plan analysis though rather.,41.92,22.47,16741,55,56,58,360,True,2022-12-26T18:36:00
PROD000815,CAT0026,Mini Hair Care Director,Carry probably form beyond practice under usually month figure.,114.23,78.34,4310,40,6,61,452,False,2023-10-05T05:44:51
PROD000816,CAT0018,Essential Cycling Expert,Star despite perhaps source soon receive room middle.,5.57,3.55,15559,64,55,15,339,True,2020-07-05T16:35:59
PROD000817,CAT0014,Premium Watches Because,Report visit eye travel process evidence speech color join difficult specific manage claim mention meet.,45.63,23.2,13576,18,53,70,155,True,2024-02-10T18:52:31
PROD000818,CAT0020,Pro Fiction Books Church,Set detail majority energy natural stage start.,96.31,66.65,7760,45,57,39,415,True,2020-06-15T16:15:10
PROD000819,CAT0020,Smart Fiction Books Police,Particularly imagine keep happy bar vote gas show order.,36.55,22.58,24753,53,37,24,485,True,2020-09-26T22:17:26
PROD000820,CAT0022,Ultra Children's Books Federal,Run cell yet tough leg development chair no clear discuss window.,118.93,75.78,27689,37,40,50,83,True,2021-06-18T14:17:08
PROD000821,CAT0002,Smart Laptops Environment,Degree magazine good writer language plan state despite must begin wide cultural top blue training.,17.8,12.3,22691,40,53,41,329,True,2021-01-19T09:35:20
PROD000822,CAT0007,Classic Kitchen Appliances Improve,Democratic certain true edge visit reason past know goal kitchen great blood.,179.69,108.02,16206,30,36,75,41,True,2023-12-11T08:28:12
PROD000823,CAT0016,Smart Fitness Equipment Trip,Behavior performance beautiful music traditional smile difficult hand cold place someone from business friend.,522.53,209.41,14108,34,21,33,172,True,2022-06-12T05:34:10
PROD000824,CAT0012,Classic Women's Clothing Ok,Both simple religious drug employee back do court product age product.,21.43,13.23,16985,40,39,58,274,True,2023-06-12T18:18:27
PROD000825,CAT0026,Mini Hair Care Real,Car bar wall direction standard your sure piece simple.,19.4,9.27,649,49,56,17,418,True,2020-05-15T21:40:10
PROD000826,CAT0012,Mini Women's Clothing Among,Much picture that news seat including discover seek admit performance including exist which.,189.44,80.95,28825,52,21,30,336,True,2020-09-12T13:52:45
PROD000827,CAT0012,Premium Women's Clothing Involve,Two see meeting laugh west night better college notice forward.,220.41,104.51,3931,95,27,11,159,True,2024-06-28T02:31:27
PROD000828,CAT0028,Pro Action Figures Station,Beat adult peace moment ok debate team floor.,17.68,7.09,16324,23,8,69,197,True,2020-06-30T14:39:30
PROD000829,CAT0013,Smart Shoes Team,Each value hard campaign rest parent summer season course reach by recent bank drug voice.,20.0,8.98,6657,18,40,62,281,True,2020-06-02T18:53:12
PROD000830,CAT0006,Essential Furniture Add,Student sister cut down reality hot study participant stay product help finally radio.,23.61,10.08,1112,6,15,43,470,False,2020-12-28T19:28:58
PROD000831,CAT0016,Smart Fitness Equipment Bring,Fund yes history stock simple state under someone.,6.6,2.85,16315,100,8,80,421,True,2023-07-13T04:14:05
PROD000832,CAT0003,Premium Headphones Point,Court indeed hear various line character once appear address.,11.0,6.98,29037,85,50,54,452,False,2023-01-07T06:12:18
PROD000833,CAT0004,Essential Cameras Father,About cost indicate sea still mean team fill very couple none cut world people.,9.92,6.12,3278,79,43,41,432,False,2023-12-20T20:38:29
PROD000834,CAT0022,Premium Children's Books Else,Thing step whom defense military population over beyond claim.,13.18,8.7,20650,20,6,31,490,True,2021-11-25T06:09:08
PROD000835,CAT0022,Smart Children's Books Score,Find these evening me strategy certain scene.,31.77,17.76,3961,7,32,26,285,True,2023-10-10T08:14:23
PROD000836,CAT0001,Mini Smartphones Capital,Almost be professional perform man second subject perhaps way Republican commercial call section.,43.86,23.75,15384,81,50,12,366,True,2020-12-13T19:40:46
PROD000837,CAT0027,Premium Fragrances Push,Always whom serious accept increase another second majority.,212.85,91.89,18155,93,34,19,398,True,2021-04-25T09:57:12
PROD000838,CAT0009,Smart Garden Tools Myself,Nor put example purpose child almost join talk leader pull such.,9.99,6.67,19570,80,42,54,128,True,2021-01-09T17:39:59
PROD000839,CAT0013,Mini Shoes Last,Bill almost owner finally cut others teach town place cause.,107.9,58.86,7478,10,30,58,286,True,2020-01-22T16:01:38
PROD000840,CAT0012,Classic Women's Clothing Who,Himself sea draw list else television simply condition question actually.,25.62,16.38,539,91,48,75,187,True,2023-12-17T07:50:33
PROD000841,CAT0003,Smart Headphones Yet,Specific cultural standard wish learn whole always product traditional stand turn method.,31.21,12.62,8467,90,57,42,99,True,2021-02-23T06:51:28
PROD000842,CAT0014,Pro Watches Because,Value single watch wonder section theory degree indeed sometimes available bank resource listen seat.,74.42,49.33,5367,20,27,79,19,True,2023-04-09T10:48:07
PROD000843,CAT0025,Mini Makeup Thank,Difference all machine let charge thought firm head end drop decade budget station.,8.61,4.87,14988,38,27,65,10,True,2023-10-06T17:59:56
PROD000844,CAT0023,Classic Textbooks Blue,Skin pass nation accept notice statement new call writer decade.,52.4,22.0,22662,20,17,78,435,False,2023-02-07T00:17:49
PROD000845,CAT0010,Premium Lighting Each,Morning carry event tell prevent direction factor seven century few admit else.,40.44,17.26,24160,19,55,57,458,True,2021-03-27T02:16:19
PROD000846,CAT0025,Ultra Makeup Face,Court accept herself hospital front just inside road identify.,59.8,25.22,366,32,14,51,23,False,2024-06-11T21:58:31
PROD000847,CAT0017,Pro Outdoor Gear Project,Ground buy election few by must doctor pay strategy.,46.85,31.29,9292,32,46,19,317,True,2021-11-21T03:19:01
PROD000848,CAT0009,Mini Garden Tools Work,Third recently note eat beyond painting end it military she change store professor rule little.,630.4,306.73,9645,69,6,33,12,True,2020-11-28T20:42:28
PROD000849,CAT0028,Mini Action Figures Situation,Generation picture bill step interest weight require interview challenge man soon range TV world for.,15.41,8.94,2494,6,22,34,23,True,2023-02-18T06:30:35
PROD000850,CAT0005,Smart Tablets Rock,Lay international size nor try happen quality police always nearly civil success lawyer father pass sell.,17.51,8.98,12001,96,37,54,357,True,2022-01-31T09:35:49
PROD000851,CAT0015,Classic Bags Senior,Consumer research sound life during far laugh next commercial answer court production memory gun tonight.,15.68,9.41,28312,47,16,44,281,True,2020-01-10T18:09:18
PROD000852,CAT0021,Premium Non-Fiction Collection,Back machine push common send we information happen western fine at manage article front support.,17.0,6.89,28901,40,60,68,215,True,2021-04-28T00:32:29
PROD000853,CAT0032,Mini Motor Oil May,Her manager occur cover analysis sure certain section court.,15.41,8.5,19226,59,56,20,163,True,2022-11-12T21:33:41
PROD000854,CAT0021,Mini Non-Fiction Executive,Customer turn magazine north adult agreement begin treat style think.,137.94,85.98,3692,22,36,14,463,True,2024-03-10T16:49:51
PROD000855,CAT0022,Pro Children's Books Couple,Me final task partner have act soon street magazine newspaper.,182.11,116.94,7724,80,25,77,254,True,2022-11-26T14:06:20
PROD000856,CAT0024,Ultra Skincare Approach,Customer other hand every myself it last room even whose cell partner raise.,16.69,7.98,28036,86,4,64,82,True,2023-04-06T00:49:34
PROD000857,CAT0002,Mini Laptops Alone,Follow human be yet five than trial subject lot evening size ask field.,12.2,5.44,9641,60,50,52,395,True,2023-12-08T04:09:55
PROD000858,CAT0030,Essential Baby Toys Himself,Dog last walk seem manage arrive agree nothing game.,58.31,25.8,2168,61,8,8,235,True,2024-04-02T13:42:12
PROD000859,CAT0030,Ultra Baby Toys While,Argue PM day future little drive deal television bring create food father.,17.07,7.46,26444,38,50,66,272,False,2021-12-15T05:06:20
PROD000860,CAT0031,Premium Car Accessories Quite,Wide present involve white choice deal with argue point although.,70.78,42.42,7144,17,33,45,157,False,2024-07-04T21:21:08
PROD000861,CAT0002,Ultra Laptops Moment,Knowledge like too information Mr drop its.,42.25,26.74,9765,14,55,43,257,True,2023-11-27T02:55:06
PROD000862,CAT0012,Pro Women's Clothing Politics,Itself large paper environmental his it and friend serve school on everything woman.,5.37,2.77,18486,27,23,38,394,True,2024-06-28T16:17:52
PROD000863,CAT0026,Ultra Hair Care Eye,Party part president home hair analysis so just recognize think indicate.,212.09,147.27,6142,76,35,43,23,True,2023-08-24T15:32:10
PROD000864,CAT0017,Ultra Outdoor Gear Consumer,War from four thousand thing blue treatment rest young.,285.73,125.96,21437,53,45,31,73,True,2020-07-29T00:27:25
PROD000865,CAT0014,Pro Watches Thus,Miss well although himself discussion do actually.,15.87,10.84,23860,75,60,56,243,True,2021-03-05T21:06:17
PROD000866,CAT0023,Pro Textbooks Quite,Remember herself wish treat not but upon tend.,20.8,12.09,29315,72,29,69,427,True,2020-06-10T22:12:58
PROD000867,CAT0027,Smart Fragrances Energy,Customer follow someone move environmental detail concern service election environment hear member.,46.67,31.21,1039,38,35,71,201,True,2021-12-27T06:06:25
PROD000868,CAT0012,Essential Women's Clothing Interview,One event treat so then player improve box with partner gun.,49.47,20.64,25614,52,51,35,132,True,2020-03-19T21:54:44
PROD000869,CAT0010,Classic Lighting Man,Prepare adult main still edge believe president those within ahead administration.,72.98,39.58,13750,100,7,46,305,True,2023-08-26T01:21:10
PROD000870,CAT0017,Essential Outdoor Gear Similar,Within between general talk hotel choice pattern return week enter nearly throughout just fine anything.,369.53,233.9,6336,92,43,46,210,True,2024-01-11T16:53:04
PROD000871,CAT0030,Essential Baby Toys It,Glass hotel forget woman south simple probably consumer both notice late knowledge sign really.,26.78,14.73,11330,37,12,60,435,True,2020-03-26T19:35:23
PROD000872,CAT0016,Classic Fitness Equipment Floor,According financial news production bank game attorney financial in forward young get cell.,12.71,8.25,8558,23,56,28,244,True,2023-06-04T08:11:27
PROD000873,CAT0009,Pro Garden Tools Hot,Instead soon career right ahead high body source.,6.33,3.4,5956,12,47,27,89,False,2021-04-02T09:53:41
PROD000874,CAT0031,Mini Car Accessories Treatment,Condition charge moment which factor expert only miss though decision whether.,13.78,5.94,2507,64,55,52,333,True,2023-08-16T07:22:19
PROD000875,CAT0008,Premium Bedding Back,Ever simply against ever safe discussion from nearly although amount point care skin west case behavior.,31.82,21.98,13908,26,5,42,80,True,2023-03-01T14:31:17
PROD000876,CAT0008,Mini Bedding Blue,Buy care wife particular within get maybe role fact on cultural.,285.28,138.84,18153,56,38,75,119,True,2021-06-29T22:44:18
PROD000877,CAT0007,Classic Kitchen Appliances Include,Return collection picture should decision similar wrong feeling effort agree mention rest civil front thus campaign.,17.79,11.58,307,31,39,27,95,True,2021-07-13T19:24:22
PROD000878,CAT0027,Classic Fragrances Perform,Name garden care under design week find continue different bag.,43.32,30.26,26091,75,2,17,455,True,2023-05-20T01:17:22
PROD000879,CAT0018,Premium Cycling Turn,Low through reality picture that across the rule rather should production.,32.47,17.81,2034,59,36,8,444,True,2023-12-14T07:35:27
PROD000880,CAT0002,Mini Laptops Yeah,Back technology usually admit produce fire discover garden soldier each.,137.84,93.25,2684,56,14,62,454,True,2022-11-29T21:40:55
PROD000881,CAT0001,Essential Smartphones Section,Toward everybody success baby candidate our serve decade leader.,686.99,468.81,19163,30,15,28,211,True,2021-07-24T05:43:12
PROD000882,CAT0017,Ultra Outdoor Gear Nearly,Establish baby just occur bag white month increase exactly kind above accept cold strategy big.,17.51,11.82,18975,33,56,19,441,True,2021-05-11T19:43:49
PROD000883,CAT0018,Ultra Cycling Option,Article sing PM out phone culture seek challenge even bag help successful us because.,18.41,11.69,7968,76,2,74,113,False,2020-04-11T00:13:09
PROD000884,CAT0026,Essential Hair Care Just,Some view less while trip bit off third personal political allow make avoid very news.,115.93,72.67,8573,12,12,49,315,True,2022-10-06T21:29:03
PROD000885,CAT0007,Pro Kitchen Appliances Affect,Information today poor professional international this do wish until anyone change radio manage.,75.06,45.76,24238,82,16,21,236,True,2024-03-12T11:51:16
PROD000886,CAT0012,Premium Women's Clothing Its,Lawyer song knowledge doctor particular not former there.,303.7,170.76,5295,78,9,54,113,True,2020-05-28T09:05:41
PROD000887,CAT0020,Classic Fiction Books Respond,Recognize picture into student music opportunity book everything.,66.73,46.21,26824,59,5,21,425,True,2023-07-28T05:09:45
PROD000888,CAT0029,Essential Board Games Send,Present break have Congress upon appear agent far war.,21.52,11.16,27052,26,31,26,283,True,2023-01-10T17:39:25
PROD000889,CAT0014,Essential Watches Police,Church ok include than person husband big state simply.,67.27,38.78,20478,100,42,80,191,True,2020-01-02T18:32:33
PROD000890,CAT0028,Premium Action Figures But,Head already anyone store suggest church us something discuss necessary recognize I grow tonight list.,125.27,61.43,13769,100,33,51,385,True,2020-03-08T10:05:56
