order_item_id,order_id,product_id,seller_id,quantity,unit_price,total_price
ITEM000011789,ORD00006666,PROD000001,SEL00042,1,62.27,62.27
ITEM000011790,ORD00006667,PROD000181,SEL00178,3,65.71,197.13
ITEM000011791,ORD00006668,PROD000002,SEL00086,1,28.78,28.78
ITEM000011792,ORD00006669,PROD001402,SEL00113,2,55.84,111.68
ITEM000011793,ORD00006669,PROD000743,SEL00025,2,14.66,29.32
ITEM000011794,ORD00006670,PROD000189,SEL00074,1,11.08,11.08
ITEM000011795,ORD00006671,PROD000004,SEL00034,1,177.51,177.51
ITEM000011796,ORD00006672,PROD000322,SEL00004,1,70.36,70.36
ITEM000011797,ORD00006672,PROD000659,SEL00172,1,36.91,36.91
ITEM000011798,ORD00006672,PROD000018,SEL00018,3,48.7,146.1
ITEM000011799,ORD00006672,PROD000286,SEL00079,2,4.36,8.72
ITEM000011800,ORD00006672,PROD000811,SEL00023,2,23.9,47.8
ITEM000011801,ORD00006673,PROD000683,SEL00026,1,15.16,15.16
ITEM000011802,ORD00006674,PROD000778,SEL00010,1,23.92,23.92
ITEM000011803,ORD00006675,PROD001020,SEL00005,1,53.47,53.47
ITEM000011804,ORD00006675,PROD001236,SEL00149,1,247.4,247.4
ITEM000011805,ORD00006675,PROD000113,SEL00181,1,33.05,33.05
ITEM000011806,ORD00006675,PROD000287,SEL00130,1,28.51,28.51
ITEM000011807,ORD00006675,PROD000744,SEL00041,1,30.17,30.17
ITEM000011808,ORD00006676,PROD000514,SEL00060,1,9.92,9.92
ITEM000011809,ORD00006676,PROD001480,SEL00153,1,20.2,20.2
ITEM000011810,ORD00006677,PROD000001,SEL00028,1,57.61,57.61
ITEM000011811,ORD00006678,PROD000080,SEL00095,1,4.71,4.71
ITEM000011812,ORD00006678,PROD000044,SEL00024,1,20.81,20.81
ITEM000011813,ORD00006678,PROD000038,SEL00074,1,4.44,4.44
ITEM000011814,ORD00006678,PROD000026,SEL00107,1,34.74,34.74
ITEM000011815,ORD00006679,PROD000540,SEL00035,1,17.03,17.03
ITEM000011816,ORD00006679,PROD000004,SEL00099,1,178.3,178.3
ITEM000011817,ORD00006680,PROD000616,SEL00007,1,40.02,40.02
ITEM000011818,ORD00006681,PROD000506,SEL00100,1,16.19,16.19
ITEM000011819,ORD00006681,PROD000034,SEL00006,2,9.45,18.9
ITEM000011820,ORD00006681,PROD000382,SEL00139,1,14.74,14.74
ITEM000011821,ORD00006681,PROD000670,SEL00177,1,116.3,116.3
ITEM000011822,ORD00006682,PROD001010,SEL00162,2,16.83,33.66
ITEM000011823,ORD00006683,PROD000928,SEL00123,1,52.1,52.1
ITEM000011824,ORD00006683,PROD001347,SEL00059,2,4.63,9.26
ITEM000011825,ORD00006683,PROD000305,SEL00172,1,28.99,28.99
ITEM000011826,ORD00006683,PROD001125,SEL00072,1,243.61,243.61
ITEM000011827,ORD00006684,PROD000794,SEL00083,1,7.46,7.46
ITEM000011828,ORD00006685,PROD001074,SEL00056,1,7.0,7.0
ITEM000011829,ORD00006685,PROD000001,SEL00055,2,58.23,116.46
ITEM000011830,ORD00006685,PROD001351,SEL00144,2,7.25,14.5
ITEM000011831,ORD00006686,PROD000172,SEL00164,3,12.51,37.53
ITEM000011832,ORD00006687,PROD000765,SEL00177,4,131.42,525.68
ITEM000011833,ORD00006688,PROD000008,SEL00028,1,85.79,85.79
ITEM000011834,ORD00006689,PROD000106,SEL00081,1,50.28,50.28
ITEM000011835,ORD00006689,PROD000041,SEL00047,2,81.9,163.8
ITEM000011836,ORD00006689,PROD000049,SEL00028,1,50.0,50.0
ITEM000011837,ORD00006690,PROD000008,SEL00069,1,83.36,83.36
ITEM000011838,ORD00006691,PROD000786,SEL00105,1,113.45,113.45
ITEM000011839,ORD00006692,PROD000001,SEL00192,1,53.53,53.53
ITEM000011840,ORD00006692,PROD000058,SEL00142,1,19.69,19.69
ITEM000011841,ORD00006692,PROD000015,SEL00180,3,5.0,15.0
ITEM000011842,ORD00006692,PROD000317,SEL00144,1,66.76,66.76
ITEM000011843,ORD00006693,PROD000035,SEL00152,3,79.55,238.65
ITEM000011844,ORD00006693,PROD000036,SEL00038,1,7.62,7.62
ITEM000011845,ORD00006693,PROD000188,SEL00102,1,30.28,30.28
ITEM000011846,ORD00006694,PROD000425,SEL00073,1,62.65,62.65
ITEM000011847,ORD00006694,PROD000007,SEL00130,1,203.32,203.32
ITEM000011848,ORD00006694,PROD000015,SEL00156,2,4.68,9.36
ITEM000011849,ORD00006695,PROD000033,SEL00101,4,31.44,125.76
ITEM000011850,ORD00006695,PROD001385,SEL00180,1,83.41,83.41
ITEM000011851,ORD00006696,PROD000107,SEL00077,1,320.21,320.21
ITEM000011852,ORD00006697,PROD000332,SEL00053,2,10.71,21.42
ITEM000011853,ORD00006698,PROD000031,SEL00090,1,13.78,13.78
ITEM000011854,ORD00006699,PROD000190,SEL00081,1,4.77,4.77
ITEM000011855,ORD00006699,PROD000003,SEL00142,1,68.5,68.5
ITEM000011856,ORD00006700,PROD000001,SEL00085,1,54.78,54.78
ITEM000011857,ORD00006700,PROD000168,SEL00134,2,288.25,576.5
ITEM000011858,ORD00006700,PROD000108,SEL00080,1,41.44,41.44
ITEM000011859,ORD00006700,PROD000009,SEL00066,4,17.8,71.2
ITEM000011860,ORD00006701,PROD000494,SEL00153,1,11.57,11.57
ITEM000011861,ORD00006702,PROD001469,SEL00200,1,7.9,7.9
ITEM000011862,ORD00006703,PROD000106,SEL00096,1,47.44,47.44
ITEM000011863,ORD00006704,PROD000375,SEL00192,1,434.46,434.46
ITEM000011864,ORD00006704,PROD001339,SEL00013,1,19.41,19.41
ITEM000011865,ORD00006705,PROD000863,SEL00142,4,189.5,758.0
ITEM000011866,ORD00006706,PROD000163,SEL00111,1,113.93,113.93
ITEM000011867,ORD00006706,PROD000606,SEL00045,1,278.34,278.34
ITEM000011868,ORD00006706,PROD000008,SEL00085,1,84.91,84.91
ITEM000011869,ORD00006707,PROD000214,SEL00137,4,64.59,258.36
ITEM000011870,ORD00006707,PROD000044,SEL00188,1,21.75,21.75
ITEM000011871,ORD00006707,PROD000013,SEL00093,1,45.22,45.22
ITEM000011872,ORD00006708,PROD000130,SEL00061,1,17.69,17.69
ITEM000011873,ORD00006709,PROD000008,SEL00141,4,80.81,323.24
ITEM000011874,ORD00006709,PROD000518,SEL00028,1,9.5,9.5
ITEM000011875,ORD00006709,PROD000156,SEL00058,1,14.39,14.39
ITEM000011876,ORD00006710,PROD000237,SEL00127,1,5.2,5.2
ITEM000011877,ORD00006710,PROD000010,SEL00178,1,58.87,58.87
ITEM000011878,ORD00006710,PROD000314,SEL00142,3,81.92,245.76
ITEM000011879,ORD00006711,PROD001434,SEL00085,1,16.48,16.48
ITEM000011880,ORD00006711,PROD000005,SEL00017,2,25.79,51.58
ITEM000011881,ORD00006711,PROD000046,SEL00071,1,12.99,12.99
ITEM000011882,ORD00006711,PROD000986,SEL00029,2,8.49,16.98
ITEM000011883,ORD00006711,PROD000003,SEL00018,2,66.84,133.68
ITEM000011884,ORD00006712,PROD001008,SEL00073,1,73.46,73.46
ITEM000011885,ORD00006712,PROD000228,SEL00044,1,9.07,9.07
ITEM000011886,ORD00006712,PROD000115,SEL00108,2,27.03,54.06
ITEM000011887,ORD00006713,PROD000056,SEL00089,3,95.53,286.59
ITEM000011888,ORD00006714,PROD000051,SEL00025,2,43.52,87.04
ITEM000011889,ORD00006714,PROD000055,SEL00041,1,113.25,113.25
ITEM000011890,ORD00006714,PROD001039,SEL00051,4,39.7,158.8
ITEM000011891,ORD00006714,PROD000574,SEL00092,1,26.53,26.53
ITEM000011892,ORD00006715,PROD000458,SEL00178,2,8.54,17.08
ITEM000011893,ORD00006716,PROD000766,SEL00178,1,14.27,14.27
ITEM000011894,ORD00006716,PROD000036,SEL00158,1,7.49,7.49
ITEM000011895,ORD00006717,PROD000363,SEL00183,1,28.48,28.48
ITEM000011896,ORD00006717,PROD000159,SEL00186,1,7.61,7.61
ITEM000011897,ORD00006718,PROD000721,SEL00121,1,45.21,45.21
ITEM000011898,ORD00006718,PROD000056,SEL00076,1,96.13,96.13
ITEM000011899,ORD00006718,PROD000407,SEL00138,1,9.37,9.37
ITEM000011900,ORD00006719,PROD001030,SEL00140,2,8.77,17.54
ITEM000011901,ORD00006720,PROD000111,SEL00160,1,4.78,4.78
ITEM000011902,ORD00006721,PROD000003,SEL00051,1,73.04,73.04
ITEM000011903,ORD00006721,PROD000219,SEL00086,1,17.01,17.01
ITEM000011904,ORD00006722,PROD000075,SEL00050,1,4.71,4.71
ITEM000011905,ORD00006722,PROD000463,SEL00045,1,14.0,14.0
ITEM000011906,ORD00006722,PROD001290,SEL00106,1,4.35,4.35
ITEM000011907,ORD00006722,PROD000185,SEL00199,1,24.51,24.51
ITEM000011908,ORD00006723,PROD000165,SEL00001,1,94.71,94.71
ITEM000011909,ORD00006724,PROD000429,SEL00185,1,105.9,105.9
ITEM000011910,ORD00006724,PROD000006,SEL00079,1,24.43,24.43
ITEM000011911,ORD00006725,PROD000035,SEL00008,1,78.66,78.66
ITEM000011912,ORD00006725,PROD001163,SEL00024,4,6.33,25.32
ITEM000011913,ORD00006725,PROD000458,SEL00054,1,9.79,9.79
ITEM000011914,ORD00006725,PROD000001,SEL00197,1,55.01,55.01
ITEM000011915,ORD00006726,PROD000021,SEL00033,1,199.47,199.47
ITEM000011916,ORD00006726,PROD000484,SEL00107,1,40.32,40.32
ITEM000011917,ORD00006727,PROD000673,SEL00189,1,20.13,20.13
ITEM000011918,ORD00006728,PROD000889,SEL00059,1,57.74,57.74
ITEM000011919,ORD00006729,PROD000049,SEL00095,1,43.45,43.45
ITEM000011920,ORD00006729,PROD001210,SEL00003,1,267.57,267.57
ITEM000011921,ORD00006729,PROD000265,SEL00023,1,25.57,25.57
ITEM000011922,ORD00006730,PROD000513,SEL00155,1,22.21,22.21
ITEM000011923,ORD00006730,PROD000329,SEL00126,1,60.47,60.47
ITEM000011924,ORD00006731,PROD000008,SEL00106,1,72.64,72.64
ITEM000011925,ORD00006732,PROD001340,SEL00110,1,42.59,42.59
ITEM000011926,ORD00006732,PROD000008,SEL00192,4,73.12,292.48
ITEM000011927,ORD00006732,PROD000035,SEL00197,2,84.26,168.52
ITEM000011928,ORD00006733,PROD000809,SEL00036,1,150.99,150.99
ITEM000011929,ORD00006734,PROD000364,SEL00039,3,45.74,137.22
ITEM000011930,ORD00006734,PROD000884,SEL00168,1,103.21,103.21
ITEM000011931,ORD00006734,PROD000218,SEL00099,1,25.82,25.82
ITEM000011932,ORD00006735,PROD000093,SEL00136,3,13.07,39.21
ITEM000011933,ORD00006736,PROD001174,SEL00056,1,27.83,27.83
ITEM000011934,ORD00006737,PROD000001,SEL00189,1,57.85,57.85
ITEM000011935,ORD00006738,PROD000941,SEL00062,3,6.21,18.63
ITEM000011936,ORD00006738,PROD000028,SEL00165,1,52.95,52.95
ITEM000011937,ORD00006738,PROD000917,SEL00075,1,61.94,61.94
ITEM000011938,ORD00006739,PROD000010,SEL00014,2,57.0,114.0
ITEM000011939,ORD00006739,PROD000304,SEL00008,1,64.47,64.47
ITEM000011940,ORD00006739,PROD001050,SEL00023,2,177.72,355.44
ITEM000011941,ORD00006739,PROD000172,SEL00176,1,12.86,12.86
ITEM000011942,ORD00006740,PROD000628,SEL00164,2,28.45,56.9
ITEM000011943,ORD00006740,PROD000783,SEL00007,1,46.32,46.32
ITEM000011944,ORD00006741,PROD000604,SEL00081,2,176.73,353.46
ITEM000011945,ORD00006741,PROD001188,SEL00002,1,24.48,24.48
ITEM000011946,ORD00006741,PROD000147,SEL00094,1,6.62,6.62
ITEM000011947,ORD00006742,PROD000015,SEL00127,1,4.69,4.69
ITEM000011948,ORD00006742,PROD000002,SEL00163,2,27.15,54.3
ITEM000011949,ORD00006743,PROD000032,SEL00116,2,268.77,537.54
ITEM000011950,ORD00006744,PROD000010,SEL00073,3,63.89,191.67
ITEM000011951,ORD00006744,PROD000272,SEL00185,1,5.75,5.75
ITEM000011952,ORD00006744,PROD000017,SEL00126,1,9.87,9.87
ITEM000011953,ORD00006744,PROD000002,SEL00008,1,24.1,24.1
ITEM000011954,ORD00006745,PROD000001,SEL00013,2,55.61,111.22
ITEM000011955,ORD00006746,PROD000863,SEL00016,1,205.69,205.69
ITEM000011956,ORD00006747,PROD000321,SEL00011,2,32.89,65.78
ITEM000011957,ORD00006748,PROD000082,SEL00167,2,45.1,90.2
ITEM000011958,ORD00006749,PROD001072,SEL00137,3,53.43,160.29
ITEM000011959,ORD00006749,PROD000003,SEL00022,2,61.34,122.68
ITEM000011960,ORD00006750,PROD001413,SEL00155,1,58.98,58.98
ITEM000011961,ORD00006751,PROD000361,SEL00094,1,64.19,64.19
ITEM000011962,ORD00006752,PROD000017,SEL00103,2,9.57,19.14
ITEM000011963,ORD00006752,PROD000477,SEL00123,1,65.51,65.51
ITEM000011964,ORD00006752,PROD000671,SEL00060,1,133.5,133.5
ITEM000011965,ORD00006753,PROD000132,SEL00140,1,32.19,32.19
ITEM000011966,ORD00006753,PROD000960,SEL00010,1,51.98,51.98
ITEM000011967,ORD00006754,PROD000011,SEL00139,3,17.07,51.21
ITEM000011968,ORD00006754,PROD000044,SEL00113,2,20.59,41.18
ITEM000011969,ORD00006755,PROD000005,SEL00049,1,22.94,22.94
ITEM000011970,ORD00006755,PROD000023,SEL00078,1,33.16,33.16
ITEM000011971,ORD00006755,PROD000030,SEL00096,1,21.99,21.99
ITEM000011972,ORD00006755,PROD001158,SEL00037,1,495.13,495.13
ITEM000011973,ORD00006755,PROD000004,SEL00157,1,207.72,207.72
ITEM000011974,ORD00006756,PROD000130,SEL00173,1,17.84,17.84
ITEM000011975,ORD00006757,PROD000238,SEL00112,2,39.66,79.32
ITEM000011976,ORD00006758,PROD001088,SEL00092,1,41.42,41.42
ITEM000011977,ORD00006759,PROD001490,SEL00053,1,148.56,148.56
ITEM000011978,ORD00006760,PROD000645,SEL00071,2,23.53,47.06
ITEM000011979,ORD00006760,PROD001372,SEL00162,1,253.6,253.6
ITEM000011980,ORD00006761,PROD000734,SEL00138,2,5.08,10.16
ITEM000011981,ORD00006762,PROD001340,SEL00045,1,38.9,38.9
ITEM000011982,ORD00006763,PROD000536,SEL00139,1,32.91,32.91
ITEM000011983,ORD00006764,PROD000004,SEL00147,1,188.82,188.82
ITEM000011984,ORD00006764,PROD000111,SEL00192,1,4.61,4.61
ITEM000011985,ORD00006765,PROD000414,SEL00180,1,138.0,138.0
ITEM000011986,ORD00006765,PROD000077,SEL00061,1,35.02,35.02
ITEM000011987,ORD00006766,PROD000042,SEL00158,2,39.61,79.22
ITEM000011988,ORD00006767,PROD000299,SEL00050,1,86.86,86.86
ITEM000011989,ORD00006767,PROD001219,SEL00170,4,12.73,50.92
ITEM000011990,ORD00006767,PROD000001,SEL00174,1,54.17,54.17
ITEM000011991,ORD00006768,PROD000686,SEL00031,2,77.76,155.52
ITEM000011992,ORD00006769,PROD000571,SEL00136,1,33.73,33.73
ITEM000011993,ORD00006770,PROD001343,SEL00090,2,48.66,97.32
ITEM000011994,ORD00006770,PROD001209,SEL00110,2,6.22,12.44
ITEM000011995,ORD00006771,PROD000668,SEL00052,2,177.28,354.56
ITEM000011996,ORD00006772,PROD000224,SEL00013,1,4.78,4.78
ITEM000011997,ORD00006773,PROD000021,SEL00137,1,196.04,196.04
ITEM000011998,ORD00006774,PROD000255,SEL00048,1,4.59,4.59
ITEM000011999,ORD00006775,PROD000676,SEL00161,1,11.36,11.36
ITEM000012000,ORD00006776,PROD001077,SEL00006,2,4.55,9.1
ITEM000012001,ORD00006776,PROD000741,SEL00030,2,4.71,9.42
ITEM000012002,ORD00006777,PROD000019,SEL00053,1,9.75,9.75
ITEM000012003,ORD00006778,PROD000333,SEL00126,1,33.06,33.06
ITEM000012004,ORD00006778,PROD000067,SEL00125,2,28.17,56.34
ITEM000012005,ORD00006779,PROD000001,SEL00186,1,54.39,54.39
ITEM000012006,ORD00006779,PROD000020,SEL00085,1,6.37,6.37
ITEM000012007,ORD00006779,PROD000007,SEL00139,1,231.09,231.09
ITEM000012008,ORD00006780,PROD000898,SEL00031,1,40.34,40.34
ITEM000012009,ORD00006781,PROD000036,SEL00051,2,6.55,13.1
ITEM000012010,ORD00006782,PROD000046,SEL00153,1,12.82,12.82
ITEM000012011,ORD00006783,PROD001326,SEL00090,1,4.32,4.32
ITEM000012012,ORD00006783,PROD000095,SEL00199,3,20.34,61.02
ITEM000012013,ORD00006783,PROD000001,SEL00149,1,62.03,62.03
ITEM000012014,ORD00006784,PROD000046,SEL00003,1,12.73,12.73
ITEM000012015,ORD00006785,PROD000007,SEL00002,1,223.78,223.78
ITEM000012016,ORD00006785,PROD000006,SEL00180,1,22.73,22.73
ITEM000012017,ORD00006786,PROD000004,SEL00033,3,195.16,585.48
ITEM000012018,ORD00006787,PROD000323,SEL00070,1,11.13,11.13
ITEM000012019,ORD00006787,PROD000018,SEL00048,1,45.82,45.82
ITEM000012020,ORD00006787,PROD000084,SEL00126,3,17.46,52.38
ITEM000012021,ORD00006787,PROD000961,SEL00186,1,69.25,69.25
ITEM000012022,ORD00006787,PROD000128,SEL00045,1,16.46,16.46
ITEM000012023,ORD00006788,PROD001151,SEL00155,1,9.57,9.57
ITEM000012024,ORD00006788,PROD000198,SEL00143,1,34.66,34.66
ITEM000012025,ORD00006789,PROD000108,SEL00084,1,35.96,35.96
ITEM000012026,ORD00006789,PROD000638,SEL00183,2,35.0,70.0
ITEM000012027,ORD00006790,PROD000003,SEL00175,1,68.34,68.34
ITEM000012028,ORD00006791,PROD000004,SEL00117,1,197.85,197.85
ITEM000012029,ORD00006792,PROD000424,SEL00123,1,94.56,94.56
ITEM000012030,ORD00006792,PROD000186,SEL00002,1,78.45,78.45
ITEM000012031,ORD00006793,PROD000743,SEL00198,1,13.96,13.96
ITEM000012032,ORD00006794,PROD001153,SEL00032,1,14.62,14.62
ITEM000012033,ORD00006795,PROD000101,SEL00104,1,5.47,5.47
ITEM000012034,ORD00006796,PROD000328,SEL00146,1,81.37,81.37
ITEM000012035,ORD00006797,PROD000201,SEL00167,1,45.21,45.21
ITEM000012036,ORD00006798,PROD001419,SEL00138,1,202.72,202.72
ITEM000012037,ORD00006798,PROD000862,SEL00150,1,4.58,4.58
ITEM000012038,ORD00006799,PROD001136,SEL00139,1,98.97,98.97
ITEM000012039,ORD00006800,PROD000035,SEL00159,4,79.41,317.64
ITEM000012040,ORD00006800,PROD000695,SEL00016,1,61.6,61.6
ITEM000012041,ORD00006801,PROD000039,SEL00160,1,6.94,6.94
ITEM000012042,ORD00006802,PROD000022,SEL00134,1,25.16,25.16
ITEM000012043,ORD00006803,PROD001262,SEL00043,1,37.21,37.21
ITEM000012044,ORD00006804,PROD000001,SEL00011,1,61.46,61.46
ITEM000012045,ORD00006804,PROD001349,SEL00158,2,6.32,12.64
ITEM000012046,ORD00006804,PROD000011,SEL00186,1,16.96,16.96
ITEM000012047,ORD00006804,PROD000827,SEL00189,1,227.25,227.25
ITEM000012048,ORD00006805,PROD000042,SEL00059,1,35.57,35.57
ITEM000012049,ORD00006806,PROD000077,SEL00134,1,34.55,34.55
ITEM000012050,ORD00006807,PROD000024,SEL00142,2,5.55,11.1
ITEM000012051,ORD00006807,PROD000312,SEL00077,2,109.64,219.28
ITEM000012052,ORD00006808,PROD000076,SEL00008,2,84.77,169.54
ITEM000012053,ORD00006808,PROD000434,SEL00170,1,73.42,73.42
ITEM000012054,ORD00006809,PROD000001,SEL00150,1,61.79,61.79
ITEM000012055,ORD00006809,PROD000003,SEL00008,1,75.51,75.51
ITEM000012056,ORD00006809,PROD000005,SEL00023,3,23.57,70.71
ITEM000012057,ORD00006810,PROD000124,SEL00138,1,5.56,5.56
ITEM000012058,ORD00006810,PROD000813,SEL00155,2,189.64,379.28
ITEM000012059,ORD00006811,PROD001051,SEL00014,1,14.03,14.03
ITEM000012060,ORD00006811,PROD000032,SEL00055,1,301.85,301.85
ITEM000012061,ORD00006811,PROD000295,SEL00088,1,48.32,48.32
ITEM000012062,ORD00006811,PROD000684,SEL00186,3,60.75,182.25
ITEM000012063,ORD00006812,PROD000047,SEL00184,1,17.77,17.77
ITEM000012064,ORD00006812,PROD000116,SEL00041,1,47.02,47.02
ITEM000012065,ORD00006813,PROD000228,SEL00043,2,8.87,17.74
ITEM000012066,ORD00006814,PROD000009,SEL00170,1,16.03,16.03
ITEM000012067,ORD00006815,PROD000001,SEL00179,2,54.49,108.98
ITEM000012068,ORD00006815,PROD000011,SEL00056,1,16.7,16.7
ITEM000012069,ORD00006815,PROD000378,SEL00022,1,42.79,42.79
ITEM000012070,ORD00006816,PROD000003,SEL00132,3,64.81,194.43
ITEM000012071,ORD00006816,PROD000018,SEL00087,1,48.18,48.18
ITEM000012072,ORD00006817,PROD000070,SEL00153,1,15.66,15.66
ITEM000012073,ORD00006818,PROD000004,SEL00055,1,202.51,202.51
ITEM000012074,ORD00006819,PROD000018,SEL00157,3,46.54,139.62
ITEM000012075,ORD00006819,PROD001134,SEL00156,1,49.86,49.86
ITEM000012076,ORD00006820,PROD000001,SEL00196,4,54.61,218.44
ITEM000012077,ORD00006820,PROD000426,SEL00105,1,176.1,176.1
ITEM000012078,ORD00006820,PROD000098,SEL00056,2,44.95,89.9
ITEM000012079,ORD00006820,PROD000464,SEL00091,1,44.06,44.06
ITEM000012080,ORD00006820,PROD000316,SEL00180,1,31.79,31.79
ITEM000012081,ORD00006821,PROD000026,SEL00028,1,37.52,37.52
ITEM000012082,ORD00006821,PROD000913,SEL00174,1,46.0,46.0
ITEM000012083,ORD00006821,PROD000191,SEL00072,1,19.56,19.56
ITEM000012084,ORD00006821,PROD000836,SEL00047,1,43.38,43.38
ITEM000012085,ORD00006822,PROD000114,SEL00069,2,604.7,1209.4
ITEM000012086,ORD00006823,PROD001432,SEL00164,2,76.61,153.22
ITEM000012087,ORD00006824,PROD000689,SEL00142,1,69.97,69.97
ITEM000012088,ORD00006825,PROD001352,SEL00006,1,5.08,5.08
ITEM000012089,ORD00006826,PROD000216,SEL00057,1,71.93,71.93
ITEM000012090,ORD00006827,PROD000172,SEL00116,1,13.06,13.06
ITEM000012091,ORD00006827,PROD000650,SEL00197,1,66.29,66.29
ITEM000012092,ORD00006827,PROD001023,SEL00099,2,31.52,63.04
ITEM000012093,ORD00006828,PROD001344,SEL00109,1,138.59,138.59
ITEM000012094,ORD00006828,PROD000064,SEL00024,1,8.02,8.02
ITEM000012095,ORD00006828,PROD000766,SEL00002,1,13.19,13.19
ITEM000012096,ORD00006828,PROD000023,SEL00088,1,34.83,34.83
ITEM000012097,ORD00006829,PROD000255,SEL00199,2,4.92,9.84
ITEM000012098,ORD00006829,PROD000016,SEL00073,2,14.46,28.92
ITEM000012099,ORD00006830,PROD000076,SEL00013,1,87.72,87.72
ITEM000012100,ORD00006830,PROD001211,SEL00152,1,6.57,6.57
ITEM000012101,ORD00006831,PROD000010,SEL00006,1,57.76,57.76
ITEM000012102,ORD00006831,PROD000388,SEL00149,1,277.52,277.52
ITEM000012103,ORD00006831,PROD000323,SEL00136,1,11.9,11.9
ITEM000012104,ORD00006831,PROD000007,SEL00085,1,209.51,209.51
ITEM000012105,ORD00006832,PROD000064,SEL00057,1,7.59,7.59
ITEM000012106,ORD00006833,PROD000279,SEL00051,1,37.2,37.2
ITEM000012107,ORD00006834,PROD000017,SEL00061,1,9.72,9.72
ITEM000012108,ORD00006835,PROD000772,SEL00070,1,15.75,15.75
ITEM000012109,ORD00006836,PROD001378,SEL00133,2,100.67,201.34
ITEM000012110,ORD00006837,PROD000024,SEL00177,1,5.69,5.69
ITEM000012111,ORD00006837,PROD000017,SEL00149,1,10.01,10.01
ITEM000012112,ORD00006838,PROD000154,SEL00200,1,43.31,43.31
ITEM000012113,ORD00006838,PROD000631,SEL00012,1,4.67,4.67
ITEM000012114,ORD00006839,PROD000045,SEL00124,4,5.77,23.08
ITEM000012115,ORD00006839,PROD000001,SEL00112,1,53.07,53.07
ITEM000012116,ORD00006840,PROD000250,SEL00089,3,47.21,141.63
ITEM000012117,ORD00006841,PROD001312,SEL00174,2,75.27,150.54
ITEM000012118,ORD00006841,PROD000103,SEL00197,2,21.94,43.88
ITEM000012119,ORD00006842,PROD000125,SEL00023,1,58.51,58.51
ITEM000012120,ORD00006843,PROD001364,SEL00098,1,9.05,9.05
ITEM000012121,ORD00006843,PROD000509,SEL00010,2,34.3,68.6
ITEM000012122,ORD00006843,PROD000563,SEL00083,2,93.48,186.96
ITEM000012123,ORD00006843,PROD000278,SEL00169,1,13.8,13.8
ITEM000012124,ORD00006844,PROD001388,SEL00095,2,198.68,397.36
ITEM000012125,ORD00006845,PROD000497,SEL00127,1,9.38,9.38
ITEM000012126,ORD00006846,PROD001075,SEL00052,1,105.09,105.09
ITEM000012127,ORD00006847,PROD000519,SEL00189,4,33.12,132.48
ITEM000012128,ORD00006848,PROD000600,SEL00134,2,44.79,89.58
ITEM000012129,ORD00006848,PROD000048,SEL00103,1,122.92,122.92
ITEM000012130,ORD00006849,PROD000054,SEL00105,1,59.12,59.12
ITEM000012131,ORD00006850,PROD000723,SEL00121,2,6.11,12.22
ITEM000012132,ORD00006851,PROD000051,SEL00151,4,46.83,187.32
ITEM000012133,ORD00006851,PROD000279,SEL00092,2,34.31,68.62
ITEM000012134,ORD00006851,PROD000033,SEL00046,1,30.96,30.96
ITEM000012135,ORD00006852,PROD000819,SEL00047,1,32.1,32.1
ITEM000012136,ORD00006852,PROD000006,SEL00074,3,24.67,74.01
ITEM000012137,ORD00006853,PROD000857,SEL00041,1,11.55,11.55
ITEM000012138,ORD00006854,PROD000338,SEL00187,1,21.47,21.47
ITEM000012139,ORD00006854,PROD000017,SEL00143,3,8.54,25.62
ITEM000012140,ORD00006854,PROD000251,SEL00111,1,6.5,6.5
ITEM000012141,ORD00006855,PROD000045,SEL00166,1,5.15,5.15
ITEM000012142,ORD00006855,PROD000063,SEL00092,3,8.24,24.72
ITEM000012143,ORD00006856,PROD000078,SEL00189,2,22.89,45.78
ITEM000012144,ORD00006857,PROD000003,SEL00183,1,70.16,70.16
ITEM000012145,ORD00006858,PROD001438,SEL00171,1,226.68,226.68
ITEM000012146,ORD00006858,PROD000001,SEL00105,4,51.77,207.08
ITEM000012147,ORD00006858,PROD000444,SEL00104,2,30.52,61.04
ITEM000012148,ORD00006858,PROD000090,SEL00171,1,63.3,63.3
ITEM000012149,ORD00006859,PROD000413,SEL00046,2,4.47,8.94
ITEM000012150,ORD00006859,PROD000081,SEL00068,1,22.91,22.91
ITEM000012151,ORD00006860,PROD000466,SEL00090,1,22.83,22.83
ITEM000012152,ORD00006861,PROD000586,SEL00101,1,45.1,45.1
ITEM000012153,ORD00006861,PROD000500,SEL00132,1,6.48,6.48
ITEM000012154,ORD00006861,PROD000007,SEL00006,1,224.6,224.6
ITEM000012155,ORD00006861,PROD000433,SEL00079,1,21.22,21.22
ITEM000012156,ORD00006861,PROD000044,SEL00058,2,20.61,41.22
ITEM000012157,ORD00006862,PROD000001,SEL00119,1,59.75,59.75
ITEM000012158,ORD00006862,PROD000120,SEL00090,1,76.78,76.78
ITEM000012159,ORD00006862,PROD000136,SEL00079,2,218.18,436.36
ITEM000012160,ORD00006863,PROD000166,SEL00075,1,47.12,47.12
ITEM000012161,ORD00006863,PROD000531,SEL00061,1,68.91,68.91
ITEM000012162,ORD00006864,PROD000056,SEL00017,2,91.61,183.22
ITEM000012163,ORD00006864,PROD000059,SEL00170,1,44.83,44.83
ITEM000012164,ORD00006865,PROD000003,SEL00023,3,69.44,208.32
ITEM000012165,ORD00006866,PROD000493,SEL00127,1,34.22,34.22
