order_id,customer_id,order_date,order_status,delivery_date,freight_value,estimated_delivery
ORD00006559,CUST0002310,2026-02-22T08:39:00,delivered,2026-03-03T08:39:00,8.54,2026-03-04T08:39:00
ORD00006560,CUST0004419,2026-02-17T17:42:00,delivered,2026-03-04T17:42:00,56.36,2026-02-27T17:42:00
ORD00006561,CUST0004027,2026-05-09T12:47:00,delivered,2026-05-16T12:47:00,15.29,2026-05-18T12:47:00
ORD00006562,CUST0000880,2025-06-19T10:05:00,delivered,2025-06-24T10:05:00,16.5,2025-06-26T10:05:00
ORD00006563,CUST0001952,2026-06-12T10:41:00,processing,,19.29,2026-06-30T10:41:00
ORD00006564,CUST0002368,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,15.1,2026-07-18T01:08:14.589029
ORD00006565,CUST0002871,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,31.08,2024-07-22T01:08:14.589029
ORD00006566,CUST0000297,2026-03-14T07:45:00,delivered,2026-03-24T07:45:00,44.35,2026-04-01T07:45:00
ORD00006567,CUST0003815,2024-09-11T10:30:00,delivered,2024-09-22T10:30:00,9.86,2024-09-18T10:30:00
ORD00006568,CUST0001509,2025-08-29T23:41:00,delivered,2025-08-31T23:41:00,41.18,2025-09-14T23:41:00
ORD00006569,CUST0004352,2026-07-08T01:08:14.589029,pending,,77.62,2026-07-28T01:08:14.589029
ORD00006570,CUST0001084,2024-07-08T01:08:14.589029,shipped,,9.49,2024-07-14T01:08:14.589029
ORD00006571,CUST0001219,2026-05-17T21:17:00,delivered,2026-05-22T21:17:00,20.58,2026-05-22T21:17:00
ORD00006572,CUST0003207,2026-03-31T23:56:00,delivered,2026-04-11T23:56:00,70.72,2026-04-11T23:56:00
ORD00006573,CUST0004957,2025-04-26T18:12:00,delivered,2025-05-09T18:12:00,66.68,2025-05-07T18:12:00
ORD00006574,CUST0000216,2025-09-13T18:25:00,delivered,2025-09-17T18:25:00,25.68,2025-09-29T18:25:00
ORD00006575,CUST0001275,2026-01-06T10:01:00,delivered,2026-01-10T10:01:00,73.54,2026-01-21T10:01:00
ORD00006576,CUST0001438,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,42.54,2026-07-27T01:08:14.589029
ORD00006577,CUST0004076,2025-06-12T23:23:00,delivered,2025-06-16T23:23:00,68.52,2025-07-02T23:23:00
ORD00006578,CUST0004436,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,16.4,2026-07-17T01:08:14.589029
ORD00006579,CUST0001852,2024-11-15T23:22:00,delivered,2024-11-30T23:22:00,20.58,2024-11-26T23:22:00
ORD00006580,CUST0001735,2026-01-01T14:57:00,shipped,,35.03,2026-01-17T14:57:00
ORD00006581,CUST0004919,2025-11-18T06:38:00,delivered,2025-12-01T06:38:00,52.07,2025-12-05T06:38:00
ORD00006582,CUST0001203,2025-10-03T18:26:00,delivered,2025-10-16T18:26:00,5.2,2025-10-16T18:26:00
ORD00006583,CUST0001298,2024-07-08T01:08:14.589029,cancelled,,24.18,2024-07-13T01:08:14.589029
ORD00006584,CUST0000870,2026-04-30T12:59:00,processing,,24.0,2026-05-19T12:59:00
ORD00006585,CUST0004147,2025-04-19T14:44:00,delivered,2025-04-28T14:44:00,8.35,2025-05-03T14:44:00
ORD00006586,CUST0004091,2024-07-08T01:08:14.589029,delivered,2024-07-10T01:08:14.589029,69.84,2024-07-22T01:08:14.589029
ORD00006587,CUST0004686,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,60.08,2026-07-13T01:08:14.589029
ORD00006588,CUST0002612,2025-10-23T14:12:00,processing,,22.38,2025-11-05T14:12:00
ORD00006589,CUST0001214,2024-11-24T08:14:00,delivered,2024-12-02T08:14:00,57.86,2024-11-30T08:14:00
ORD00006590,CUST0000305,2025-04-30T10:55:00,delivered,2025-05-02T10:55:00,23.42,2025-05-10T10:55:00
ORD00006591,CUST0003524,2024-09-25T20:13:00,cancelled,,57.2,2024-10-07T20:13:00
ORD00006592,CUST0004450,2024-12-06T09:43:00,delivered,2024-12-19T09:43:00,39.43,2024-12-14T09:43:00
ORD00006593,CUST0002180,2024-07-08T01:08:14.589029,shipped,,39.12,2024-07-13T01:08:14.589029
ORD00006594,CUST0004526,2024-12-13T23:27:00,delivered,2024-12-16T23:27:00,61.66,2024-12-27T23:27:00
ORD00006595,CUST0004509,2026-01-20T08:42:00,delivered,2026-01-25T08:42:00,60.44,2026-02-05T08:42:00
ORD00006596,CUST0003870,2025-11-10T16:31:00,delivered,2025-11-24T16:31:00,15.96,2025-11-28T16:31:00
ORD00006597,CUST0000334,2024-09-26T09:32:00,delivered,2024-10-01T09:32:00,20.42,2024-10-09T09:32:00
ORD00006598,CUST0001160,2026-07-08T01:08:14.589029,shipped,,78.0,2026-07-18T01:08:14.589029
ORD00006599,CUST0000845,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,16.23,2026-07-13T01:08:14.589029
ORD00006600,CUST0000668,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,42.29,2024-07-15T01:08:14.589029
ORD00006601,CUST0002113,2024-10-09T20:17:00,delivered,2024-10-22T20:17:00,67.23,2024-10-16T20:17:00
ORD00006602,CUST0003880,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,39.04,2024-07-21T01:08:14.589029
ORD00006603,CUST0002053,2026-02-21T10:53:00,processing,,77.18,2026-03-06T10:53:00
ORD00006604,CUST0001248,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,43.24,2026-07-26T01:08:14.589029
ORD00006605,CUST0001240,2025-03-20T18:30:00,shipped,,24.22,2025-04-02T18:30:00
ORD00006606,CUST0000081,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,51.07,2026-07-16T01:08:14.589029
ORD00006607,CUST0000748,2025-11-03T20:23:00,shipped,,10.57,2025-11-20T20:23:00
ORD00006608,CUST0002846,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,67.88,2024-07-23T01:08:14.589029
ORD00006609,CUST0004101,2024-07-08T01:08:14.589029,delivered,2024-07-11T01:08:14.589029,69.56,2024-07-25T01:08:14.589029
ORD00006610,CUST0004953,2025-08-05T08:05:00,delivered,2025-08-09T08:05:00,56.22,2025-08-20T08:05:00
ORD00006611,CUST0000229,2026-02-03T19:13:00,shipped,,45.21,2026-02-14T19:13:00
ORD00006612,CUST0002550,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,71.38,2024-07-13T01:08:14.589029
ORD00006613,CUST0000038,2024-07-08T01:08:14.589029,shipped,,61.29,2024-07-22T01:08:14.589029
ORD00006614,CUST0003483,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,44.28,2024-07-13T01:08:14.589029
ORD00006615,CUST0004014,2025-11-19T22:53:00,delivered,2025-11-24T22:53:00,54.14,2025-12-01T22:53:00
ORD00006616,CUST0004031,2026-04-06T06:18:00,delivered,2026-04-17T06:18:00,22.15,2026-04-19T06:18:00
ORD00006617,CUST0004464,2024-11-02T11:07:00,delivered,2024-11-16T11:07:00,12.65,2024-11-20T11:07:00
ORD00006618,CUST0003149,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,23.84,2026-07-27T01:08:14.589029
ORD00006619,CUST0000688,2025-03-13T08:17:00,delivered,2025-03-26T08:17:00,22.13,2025-03-22T08:17:00
ORD00006620,CUST0004293,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,20.59,2024-07-20T01:08:14.589029
ORD00006621,CUST0002639,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,21.64,2026-07-22T01:08:14.589029
ORD00006622,CUST0003988,2025-12-10T21:22:00,shipped,,41.94,2025-12-17T21:22:00
ORD00006623,CUST0002471,2024-09-04T16:32:00,pending,,61.6,2024-09-24T16:32:00
ORD00006624,CUST0001621,2025-06-28T07:13:00,delivered,2025-07-07T07:13:00,12.16,2025-07-10T07:13:00
ORD00006625,CUST0001465,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,66.86,2026-07-19T01:08:14.589029
ORD00006626,CUST0004837,2026-06-11T12:29:00,shipped,,65.61,2026-06-18T12:29:00
ORD00006627,CUST0002468,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,52.51,2026-07-19T01:08:14.589029
ORD00006628,CUST0003435,2024-07-08T01:08:14.589029,shipped,,15.62,2024-07-28T01:08:14.589029
ORD00006629,CUST0004299,2026-07-08T01:08:14.589029,delivered,2026-07-21T01:08:14.589029,32.22,2026-07-27T01:08:14.589029
ORD00006630,CUST0004964,2025-07-24T09:12:00,delivered,2025-08-06T09:12:00,7.4,2025-08-12T09:12:00
ORD00006631,CUST0001679,2024-07-08T01:08:14.589029,processing,,17.99,2024-07-18T01:08:14.589029
ORD00006632,CUST0001809,2025-08-22T08:06:00,delivered,2025-08-30T08:06:00,9.36,2025-08-30T08:06:00
ORD00006633,CUST0003880,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,33.91,2026-07-17T01:08:14.589029
ORD00006634,CUST0002361,2025-01-08T14:47:00,delivered,2025-01-14T14:47:00,73.66,2025-01-16T14:47:00
ORD00006635,CUST0000074,2026-05-13T19:05:00,delivered,2026-05-28T19:05:00,50.93,2026-05-18T19:05:00
ORD00006636,CUST0000712,2024-12-14T07:20:00,delivered,2024-12-18T07:20:00,73.09,2024-12-31T07:20:00
ORD00006637,CUST0002346,2025-12-07T20:52:00,delivered,2025-12-14T20:52:00,66.78,2025-12-15T20:52:00
ORD00006638,CUST0003401,2026-01-17T11:06:00,cancelled,,13.48,2026-01-22T11:06:00
ORD00006639,CUST0004374,2024-07-08T01:08:14.589029,pending,,9.77,2024-07-26T01:08:14.589029
ORD00006640,CUST0001804,2025-12-22T18:14:00,cancelled,,52.38,2026-01-11T18:14:00
ORD00006641,CUST0004081,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,66.37,2024-07-21T01:08:14.589029
ORD00006642,CUST0001891,2025-12-23T15:44:00,shipped,,55.87,2025-12-28T15:44:00
ORD00006643,CUST0002311,2026-04-19T18:21:00,delivered,2026-04-21T18:21:00,5.99,2026-05-07T18:21:00
ORD00006644,CUST0004696,2025-09-13T14:35:00,shipped,,18.84,2025-09-29T14:35:00
ORD00006645,CUST0004961,2025-07-21T15:44:00,delivered,2025-08-01T15:44:00,65.38,2025-08-10T15:44:00
ORD00006646,CUST0000736,2026-04-25T11:30:00,processing,,5.51,2026-05-05T11:30:00
ORD00006647,CUST0002472,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,44.47,2024-07-13T01:08:14.589029
ORD00006648,CUST0004329,2024-12-17T16:40:00,delivered,2024-12-31T16:40:00,77.75,2024-12-26T16:40:00
ORD00006649,CUST0000942,2024-12-22T14:33:00,delivered,2024-12-25T14:33:00,60.31,2024-12-30T14:33:00
ORD00006650,CUST0003536,2025-04-02T12:25:00,delivered,2025-04-04T12:25:00,78.04,2025-04-14T12:25:00
ORD00006651,CUST0004569,2024-08-31T15:48:00,delivered,2024-09-06T15:48:00,75.36,2024-09-16T15:48:00
ORD00006652,CUST0004423,2025-08-16T07:34:00,cancelled,,69.2,2025-09-05T07:34:00
ORD00006653,CUST0000450,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,75.06,2024-07-25T01:08:14.589029
ORD00006654,CUST0001614,2025-06-17T12:46:00,delivered,2025-06-24T12:46:00,28.07,2025-07-03T12:46:00
ORD00006655,CUST0004090,2025-11-19T20:44:00,delivered,2025-11-29T20:44:00,67.56,2025-12-03T20:44:00
ORD00006656,CUST0004231,2024-10-14T23:31:00,delivered,2024-10-24T23:31:00,49.07,2024-10-29T23:31:00
ORD00006657,CUST0003756,2024-12-03T06:38:00,delivered,2024-12-10T06:38:00,25.62,2024-12-12T06:38:00
ORD00006658,CUST0003878,2025-09-16T13:47:00,delivered,2025-09-24T13:47:00,77.48,2025-09-23T13:47:00
ORD00006659,CUST0004654,2025-08-26T17:21:00,delivered,2025-08-31T17:21:00,58.95,2025-08-31T17:21:00
ORD00006660,CUST0000853,2026-05-10T15:16:00,delivered,2026-05-21T15:16:00,48.6,2026-05-18T15:16:00
ORD00006661,CUST0000486,2026-03-20T09:58:00,delivered,2026-03-28T09:58:00,56.93,2026-04-07T09:58:00
ORD00006662,CUST0000472,2024-07-08T01:08:14.589029,delivered,2024-07-16T01:08:14.589029,37.51,2024-07-28T01:08:14.589029
ORD00006663,CUST0004931,2024-07-08T01:08:14.589029,delivered,2024-07-10T01:08:14.589029,76.13,2024-07-18T01:08:14.589029
ORD00006664,CUST0003606,2025-12-08T22:42:00,cancelled,,12.36,2025-12-16T22:42:00
ORD00006665,CUST0002632,2025-12-09T18:21:00,cancelled,,20.86,2025-12-19T18:21:00
ORD00006666,CUST0004634,2025-04-11T14:01:00,delivered,2025-04-18T14:01:00,76.36,2025-04-22T14:01:00
ORD00006667,CUST0001193,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,25.7,2026-07-28T01:08:14.589029
ORD00006668,CUST0000166,2026-07-08T01:08:14.589029,delivered,2026-07-18T01:08:14.589029,28.38,2026-07-17T01:08:14.589029
ORD00006669,CUST0001204,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,75.36,2024-07-20T01:08:14.589029
ORD00006670,CUST0000716,2024-11-01T18:40:00,delivered,2024-11-16T18:40:00,27.51,2024-11-07T18:40:00
ORD00006671,CUST0005000,2024-08-18T20:39:00,delivered,2024-08-20T20:39:00,76.56,2024-09-05T20:39:00
ORD00006672,CUST0003097,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,50.29,2026-07-13T01:08:14.589029
ORD00006673,CUST0000118,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,62.29,2026-07-15T01:08:14.589029
ORD00006674,CUST0000862,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,59.9,2026-07-23T01:08:14.589029
ORD00006675,CUST0004212,2025-11-04T09:45:00,delivered,2025-11-16T09:45:00,43.09,2025-11-11T09:45:00
ORD00006676,CUST0004286,2026-07-08T01:08:14.589029,cancelled,,76.67,2026-07-22T01:08:14.589029
ORD00006677,CUST0001882,2025-06-07T07:17:00,delivered,2025-06-19T07:17:00,61.4,2025-06-16T07:17:00
ORD00006678,CUST0003373,2026-07-08T01:08:14.589029,delivered,2026-07-15T01:08:14.589029,14.45,2026-07-25T01:08:14.589029
ORD00006679,CUST0003820,2024-07-08T01:08:14.589029,shipped,,24.54,2024-07-22T01:08:14.589029
ORD00006680,CUST0003226,2026-02-27T08:04:00,delivered,2026-03-07T08:04:00,50.39,2026-03-09T08:04:00
ORD00006681,CUST0004790,2026-01-11T14:06:00,delivered,2026-01-23T14:06:00,47.69,2026-01-22T14:06:00
ORD00006682,CUST0000801,2025-11-29T12:38:00,delivered,2025-12-06T12:38:00,11.45,2025-12-17T12:38:00
ORD00006683,CUST0003657,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,16.37,2026-07-22T01:08:14.589029
ORD00006684,CUST0003189,2026-07-08T01:08:14.589029,delivered,2026-07-20T01:08:14.589029,19.3,2026-07-26T01:08:14.589029
ORD00006685,CUST0000874,2025-11-02T16:14:00,pending,,26.27,2025-11-19T16:14:00
ORD00006686,CUST0000077,2026-06-27T16:22:00,delivered,2026-06-29T16:22:00,20.48,2026-07-08T16:22:00
ORD00006687,CUST0003976,2024-10-31T14:37:00,delivered,2024-11-07T14:37:00,29.25,2024-11-19T14:37:00
ORD00006688,CUST0001808,2024-11-23T09:44:00,processing,,7.0,2024-12-05T09:44:00
ORD00006689,CUST0004964,2026-06-04T17:38:00,shipped,,43.16,2026-06-15T17:38:00
ORD00006690,CUST0000736,2025-11-09T17:19:00,delivered,2025-11-18T17:19:00,37.58,2025-11-18T17:19:00
ORD00006691,CUST0003765,2025-11-22T20:49:00,delivered,2025-12-07T20:49:00,31.48,2025-12-12T20:49:00
ORD00006692,CUST0004806,2024-07-08T01:08:14.589029,shipped,,55.22,2024-07-21T01:08:14.589029
ORD00006693,CUST0004663,2026-07-08T01:08:14.589029,delivered,2026-07-14T01:08:14.589029,37.08,2026-07-25T01:08:14.589029
ORD00006694,CUST0000958,2025-12-21T07:17:00,processing,,52.82,2025-12-26T07:17:00
ORD00006695,CUST0000501,2024-10-26T19:58:00,delivered,2024-11-04T19:58:00,40.34,2024-11-12T19:58:00
ORD00006696,CUST0002820,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,42.16,2024-07-15T01:08:14.589029
ORD00006697,CUST0001624,2026-05-27T18:17:00,delivered,2026-06-11T18:17:00,62.22,2026-06-04T18:17:00
ORD00006698,CUST0003946,2026-07-08T01:08:14.589029,delivered,2026-07-13T01:08:14.589029,58.68,2026-07-15T01:08:14.589029
ORD00006699,CUST0004856,2026-07-08T01:08:14.589029,delivered,2026-07-16T01:08:14.589029,53.5,2026-07-23T01:08:14.589029
ORD00006700,CUST0000807,2025-07-09T14:14:00,delivered,2025-07-14T14:14:00,70.78,2025-07-15T14:14:00
ORD00006701,CUST0001051,2025-03-31T20:00:00,processing,,10.38,2025-04-07T20:00:00
ORD00006702,CUST0004152,2025-02-01T18:19:00,delivered,2025-02-08T18:19:00,69.42,2025-02-07T18:19:00
ORD00006703,CUST0002302,2026-05-03T07:41:00,delivered,2026-05-10T07:41:00,32.42,2026-05-21T07:41:00
ORD00006704,CUST0001525,2025-10-03T18:48:00,delivered,2025-10-17T18:48:00,61.31,2025-10-18T18:48:00
ORD00006705,CUST0001083,2025-01-28T11:25:00,pending,,7.51,2025-02-17T11:25:00
ORD00006706,CUST0000634,2025-05-04T10:57:00,processing,,27.86,2025-05-13T10:57:00
ORD00006707,CUST0001555,2024-11-11T06:40:00,delivered,2024-11-24T06:40:00,39.46,2024-11-18T06:40:00
ORD00006708,CUST0001101,2026-07-08T01:08:14.589029,pending,,47.94,2026-07-14T01:08:14.589029
ORD00006709,CUST0002801,2025-08-01T11:43:00,delivered,2025-08-03T11:43:00,63.26,2025-08-11T11:43:00
ORD00006710,CUST0004182,2026-05-16T12:28:00,processing,,67.6,2026-05-28T12:28:00
ORD00006711,CUST0000690,2024-07-08T01:08:14.589029,shipped,,61.19,2024-07-14T01:08:14.589029
ORD00006712,CUST0003854,2024-11-10T06:15:00,processing,,27.52,2024-11-27T06:15:00
ORD00006713,CUST0000973,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,60.54,2024-07-25T01:08:14.589029
ORD00006714,CUST0000500,2024-07-08T01:08:14.589029,delivered,2024-07-18T01:08:14.589029,20.63,2024-07-20T01:08:14.589029
ORD00006715,CUST0004577,2024-07-08T01:08:14.589029,delivered,2024-07-13T01:08:14.589029,13.1,2024-07-26T01:08:14.589029
ORD00006716,CUST0001237,2024-07-08T01:08:14.589029,delivered,2024-07-14T01:08:14.589029,42.17,2024-07-21T01:08:14.589029
ORD00006717,CUST0000271,2026-07-08T01:08:14.589029,processing,,38.01,2026-07-17T01:08:14.589029
ORD00006718,CUST0002044,2025-12-23T08:49:00,pending,,46.24,2026-01-11T08:49:00
ORD00006719,CUST0004493,2025-11-22T07:16:00,delivered,2025-12-01T07:16:00,13.77,2025-12-01T07:16:00
ORD00006720,CUST0002343,2025-03-03T17:13:00,delivered,2025-03-12T17:13:00,54.69,2025-03-08T17:13:00
ORD00006721,CUST0001288,2024-07-31T22:18:00,delivered,2024-08-06T22:18:00,14.67,2024-08-16T22:18:00
ORD00006722,CUST0001293,2025-12-19T18:13:00,delivered,2025-12-26T18:13:00,29.38,2025-12-26T18:13:00
ORD00006723,CUST0002983,2024-11-10T17:27:00,pending,,43.11,2024-11-30T17:27:00
ORD00006724,CUST0002597,2024-11-05T17:19:00,shipped,,57.73,2024-11-25T17:19:00
ORD00006725,CUST0001551,2026-07-08T01:08:14.589029,cancelled,,14.66,2026-07-13T01:08:14.589029
ORD00006726,CUST0000439,2024-07-08T01:08:14.589029,delivered,2024-07-23T01:08:14.589029,33.77,2024-07-18T01:08:14.589029
ORD00006727,CUST0000243,2025-04-11T14:29:00,delivered,2025-04-23T14:29:00,63.03,2025-04-23T14:29:00
ORD00006728,CUST0003560,2026-05-08T08:05:00,delivered,2026-05-11T08:05:00,16.22,2026-05-18T08:05:00
ORD00006729,CUST0000841,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,12.72,2024-07-13T01:08:14.589029
ORD00006730,CUST0000216,2026-07-08T01:08:14.589029,delivered,2026-07-10T01:08:14.589029,40.05,2026-07-13T01:08:14.589029
ORD00006731,CUST0002032,2024-07-08T01:08:14.589029,delivered,2024-07-19T01:08:14.589029,55.68,2024-07-25T01:08:14.589029
ORD00006732,CUST0002280,2026-04-24T14:04:00,delivered,2026-05-02T14:04:00,41.57,2026-05-10T14:04:00
ORD00006733,CUST0000823,2026-05-14T11:24:00,shipped,,41.94,2026-05-30T11:24:00
ORD00006734,CUST0003192,2026-04-07T23:22:00,delivered,2026-04-22T23:22:00,72.3,2026-04-25T23:22:00
ORD00006735,CUST0003640,2024-07-08T01:08:14.589029,cancelled,,46.74,2024-07-25T01:08:14.589029
ORD00006736,CUST0002568,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,22.04,2026-07-24T01:08:14.589029
ORD00006737,CUST0003898,2024-12-29T21:55:00,processing,,15.21,2025-01-07T21:55:00
ORD00006738,CUST0004436,2026-04-22T20:46:00,delivered,2026-04-29T20:46:00,59.45,2026-05-12T20:46:00
ORD00006739,CUST0004951,2025-01-27T21:55:00,shipped,,71.56,2025-02-13T21:55:00
ORD00006740,CUST0003652,2026-05-10T21:52:00,cancelled,,49.59,2026-05-26T21:52:00
ORD00006741,CUST0001748,2024-07-08T01:08:14.589029,delivered,2024-07-22T01:08:14.589029,68.8,2024-07-22T01:08:14.589029
ORD00006742,CUST0002306,2026-05-10T06:00:00,delivered,2026-05-13T06:00:00,45.71,2026-05-25T06:00:00
ORD00006743,CUST0000657,2024-07-08T01:08:14.589029,delivered,2024-07-21T01:08:14.589029,78.59,2024-07-17T01:08:14.589029
ORD00006744,CUST0001980,2026-02-28T13:45:00,delivered,2026-03-05T13:45:00,63.66,2026-03-10T13:45:00
ORD00006745,CUST0000440,2025-02-21T15:25:00,delivered,2025-03-02T15:25:00,79.0,2025-03-01T15:25:00
ORD00006746,CUST0000313,2026-04-30T17:06:00,delivered,2026-05-04T17:06:00,41.7,2026-05-20T17:06:00
ORD00006747,CUST0002514,2026-07-08T01:08:14.589029,processing,,41.81,2026-07-26T01:08:14.589029
ORD00006748,CUST0000303,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,18.11,2026-07-17T01:08:14.589029
ORD00006749,CUST0002438,2024-07-15T15:46:00,delivered,2024-07-22T15:46:00,31.76,2024-08-02T15:46:00
ORD00006750,CUST0004528,2025-05-27T17:53:00,shipped,,11.64,2025-06-12T17:53:00
ORD00006751,CUST0003408,2024-07-29T11:58:00,delivered,2024-08-04T11:58:00,16.81,2024-08-14T11:58:00
ORD00006752,CUST0002432,2026-07-08T01:08:14.589029,processing,,20.13,2026-07-17T01:08:14.589029
ORD00006753,CUST0000681,2026-07-08T01:08:14.589029,shipped,,13.36,2026-07-21T01:08:14.589029
ORD00006754,CUST0003059,2024-09-19T17:19:00,delivered,2024-10-01T17:19:00,55.46,2024-10-08T17:19:00
ORD00006755,CUST0004585,2025-09-22T09:02:00,pending,,40.23,2025-09-27T09:02:00
ORD00006756,CUST0002720,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,36.88,2026-07-25T01:08:14.589029
ORD00006757,CUST0004973,2025-04-15T12:31:00,delivered,2025-04-21T12:31:00,18.48,2025-05-01T12:31:00
ORD00006758,CUST0000171,2025-12-13T22:35:00,delivered,2025-12-24T22:35:00,46.1,2025-12-27T22:35:00
ORD00006759,CUST0002177,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,47.06,2024-07-19T01:08:14.589029
ORD00006760,CUST0001770,2025-10-19T09:09:00,delivered,2025-10-29T09:09:00,75.1,2025-11-06T09:09:00
ORD00006761,CUST0000911,2025-02-13T22:04:00,delivered,2025-02-16T22:04:00,26.57,2025-02-27T22:04:00
ORD00006762,CUST0002367,2025-08-18T22:27:00,delivered,2025-08-23T22:27:00,21.26,2025-08-30T22:27:00
ORD00006763,CUST0000078,2024-07-08T01:08:14.589029,delivered,2024-07-20T01:08:14.589029,41.82,2024-07-22T01:08:14.589029
ORD00006764,CUST0002380,2026-07-08T01:08:14.589029,delivered,2026-07-19T01:08:14.589029,5.47,2026-07-27T01:08:14.589029
ORD00006765,CUST0000673,2024-10-02T09:27:00,delivered,2024-10-10T09:27:00,78.65,2024-10-22T09:27:00
ORD00006766,CUST0002358,2026-05-11T19:35:00,delivered,2026-05-24T19:35:00,72.38,2026-05-25T19:35:00
ORD00006767,CUST0002731,2026-04-08T10:07:00,delivered,2026-04-20T10:07:00,36.89,2026-04-21T10:07:00
ORD00006768,CUST0004351,2024-07-08T01:08:14.589029,shipped,,78.99,2024-07-23T01:08:14.589029
ORD00006769,CUST0001645,2024-12-16T10:34:00,delivered,2024-12-19T10:34:00,18.27,2024-12-23T10:34:00
ORD00006770,CUST0001962,2025-08-26T14:11:00,cancelled,,27.15,2025-09-14T14:11:00
ORD00006771,CUST0004042,2024-07-08T01:08:14.589029,delivered,2024-07-15T01:08:14.589029,18.26,2024-07-13T01:08:14.589029
ORD00006772,CUST0002661,2025-11-25T10:14:00,delivered,2025-12-09T10:14:00,12.58,2025-12-13T10:14:00
ORD00006773,CUST0002563,2026-07-08T01:08:14.589029,delivered,2026-07-12T01:08:14.589029,57.96,2026-07-25T01:08:14.589029
ORD00006774,CUST0004770,2025-03-14T22:36:00,delivered,2025-03-28T22:36:00,9.84,2025-04-03T22:36:00
ORD00006775,CUST0004372,2026-02-21T11:02:00,delivered,2026-03-02T11:02:00,9.33,2026-03-13T11:02:00
ORD00006776,CUST0001427,2025-05-05T07:18:00,delivered,2025-05-09T07:18:00,45.61,2025-05-25T07:18:00
ORD00006777,CUST0004755,2024-09-20T15:05:00,delivered,2024-09-27T15:05:00,35.4,2024-10-07T15:05:00
ORD00006778,CUST0004262,2026-07-08T01:08:14.589029,delivered,2026-07-17T01:08:14.589029,8.59,2026-07-27T01:08:14.589029
ORD00006779,CUST0001069,2024-12-19T16:44:00,delivered,2025-01-02T16:44:00,27.39,2024-12-30T16:44:00
ORD00006780,CUST0002460,2026-07-08T01:08:14.589029,delivered,2026-07-22T01:08:14.589029,75.98,2026-07-28T01:08:14.589029
ORD00006781,CUST0001280,2026-07-08T01:08:14.589029,shipped,,45.18,2026-07-26T01:08:14.589029
ORD00006782,CUST0002819,2025-11-08T12:12:00,delivered,2025-11-17T12:12:00,79.79,2025-11-24T12:12:00
ORD00006783,CUST0001878,2025-10-06T07:57:00,processing,,39.11,2025-10-11T07:57:00
ORD00006784,CUST0001107,2025-07-26T16:24:00,delivered,2025-08-02T16:24:00,25.56,2025-08-13T16:24:00
ORD00006785,CUST0001079,2024-10-30T11:16:00,delivered,2024-11-06T11:16:00,39.1,2024-11-12T11:16:00
ORD00006786,CUST0004332,2024-07-08T01:08:14.589029,cancelled,,37.74,2024-07-24T01:08:14.589029
ORD00006787,CUST0004045,2026-01-22T14:51:00,processing,,51.98,2026-02-01T14:51:00
ORD00006788,CUST0004774,2026-04-24T13:25:00,delivered,2026-05-02T13:25:00,39.57,2026-05-06T13:25:00
